dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
3,28,10,1e-08,1e-08,0.00029958030791021883,0.0004181518452242017,6.488142389571294e-05,0.0004046295362059027
3,29,10,1e-08,0.00017932846094481647,0.0008068601600825787,0.025594424456357956,0.0003605700330808759,0.01973368041217327
3,30,10,1e-08,1e-08,0.0002669840177986771,0.00038119571399874985,4.300681393942796e-05,0.0003684800467453897
3,31,10,1e-08,1e-08,0.000320054852636531,0.000440622097812593,8.030549361137673e-05,0.000427166378358379
3,32,10,1e-08,1e-08,0.00030691447318531573,0.0004240830894559622,7.151992031140253e-05,0.00041103034163825214
3,33,10,1e-08,2.247757535656092e-08,0.0005141046713106334,0.0006841447902843356,0.00017526694864500314,0.0006651566363871098
3,34,10,1e-08,1e-08,0.00010152361210202798,0.00023583663278259337,2.7514253815752454e-05,0.00018992683908436447
3,35,10,1e-08,1e-08,0.0003037567075807601,0.0004229424521327019,6.68363572913222e-05,0.0004093848983757198
3,36,10,1e-08,1e-08,0.00022379393340088427,0.00027123981271870434,0.00012889152276329696,0.0002658006560523063
3,37,10,1e-08,2.1168970576468382e-08,0.0004971953458152711,0.0006658948259428144,0.0001613646454643458,0.0006468117353506386
3,38,10,1e-08,1e-08,0.0003191380819771439,0.00043936740257777274,8.046068251132965e-05,0.00042603956535458565
3,39,10,1e-08,1e-08,0.00028878278681077063,0.00040606127004139125,5.494925790117122e-05,0.0003927302313968539
3,40,10,1e-08,1e-08,0.0002653542032931,0.0003793707292061299,4.3674110202118754e-05,0.00036496465327218175
3,41,10,1e-08,1e-08,0.0003037567075807601,0.00042282839422114193,6.677383498754352e-05,0.0004094749456271529
3,42,10,1e-08,1.0880518708233922e-08,0.00014935880608391017,0.0002548148622736335,4.336782149039209e-05,0.00023109909670893103
3,43,10,1e-08,1e-08,0.0002986635372508317,0.0004168971790932119,6.343724089674652e-05,0.0004035026649944484
3,44,10,1e-08,1e-08,0.000253334321314469,0.000364770763553679,4.33116547355894e-05,0.00035135287907905877
3,45,10,1e-08,1e-08,0.0002749293635133654,0.0003884956822730601,4.976772834197618e-05,0.0003751514886971563
3,46,10,1e-08,1e-08,0.00030976664857007563,0.00042944401502609253,7.121408270904794e-05,0.00041589795728214085
3,47,10,1e-08,1e-08,0.0002920424158219248,0.0004341205640230328,4.7261419240385294e-05,0.0004179715469945222
3,48,10,1e-08,1.0040793974042117e-08,0.00030487720505334437,0.0004507736302912235,4.5924491132609546e-05,0.0004341763269621879
3,49,10,1e-08,1e-08,0.00031221137032844126,0.00042841743561439216,8.150780922733247e-05,0.00041508697904646397
4,0,13,1e-08,1e-08,0.0002800225338432938,0.00039533941890113056,4.9261219828622416e-05,0.0003828148765023798
4,1,13,1e-08,1e-08,0.0002779852657113224,0.0003928300575353205,4.8983569286065176e-05,0.00037983895163051784
4,2,13,1e-08,1.5882624992968886e-08,0.00019833577971439809,0.0003401333524379879,6.724299601046368e-05,0.00030141769093461335
4,3,13,1e-08,1e-08,0.00029693185933865607,0.00041495810728520155,6.218293128767982e-05,0.000401294237235561
4,4,13,1e-08,1e-08,0.0003146560920868069,0.0004334361874498427,7.87234675954096e-05,0.0004200894618406892
4,5,13,1e-08,1e-08,0.000256390223512426,0.0003679645014926791,4.233684012433514e-05,0.00035495791235007346
4,6,13,1e-08,1e-08,0.0002751330903265625,0.00038781130569987,5.0504466344136745e-05,0.0003751062322407961
4,7,13,1e-08,1e-08,0.00029764490318484604,0.00041598465759307146,6.294154445640743e-05,0.0004023084184154868
4,8,13,1e-08,1e-08,0.00024049953208304942,0.00034743332071229815,4.155848364462145e-05,0.00033566495403647423
4,9,13,1e-08,1e-08,0.000302839936921373,0.000421801843913272,6.698474317090586e-05,0.00040805619210004807
4,10,13,1e-08,1e-08,0.0002936722303275019,0.0004113081085961312,6.0316106100799516e-05,0.0003974177234340459
4,11,13,1e-08,1e-08,0.00016043776122387499,0.0003985331568401307,5.830657755723223e-05,0.0003697469655890018
4,12,13,1e-08,1e-08,0.0002834858896676451,0.0003992175334133208,5.286698797135614e-05,0.0003861945297103375
