dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
1,0,4,0.02069775015115738,0.018184388056397438,0.437186598777771,0.6092979907989502,0.09478478133678436,0.5898588299751282
1,1,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,2,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,3,4,0.02069775015115738,0.018184388056397438,0.437186598777771,0.6092979907989502,0.09478478133678436,0.5898588299751282
1,4,4,0.020697755739092827,0.018184425309300423,0.43718698620796204,0.6092984676361084,0.09478509426116943,0.5898592472076416
1,5,4,0.020697781816124916,0.018184447661042213,0.4371876120567322,0.6092991232872009,0.09478555619716644,0.5898599028587341
1,6,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,7,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,8,4,1e-08,1e-08,0.00029224614263512194,0.0004081143706571311,6.0777139879064634e-05,0.0003943530609831214
1,9,4,0.020697781816124916,0.018184447661042213,0.4371876120567322,0.6092991232872009,0.09478555619716644,0.5898599028587341
1,10,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,11,4,0.020697755739092827,0.018184425309300423,0.43718698620796204,0.6092984676361084,0.09478509426116943,0.5898592472076416
1,12,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,13,4,0.02069775015115738,0.018184388056397438,0.437186598777771,0.6092979907989502,0.09478478133678436,0.5898588299751282
1,14,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,15,4,0.02069775015115738,0.018184425309300423,0.4371871054172516,0.609298586845398,0.0947851687669754,0.5898593664169312
1,16,4,1e-08,1e-08,0.00029448713758029044,0.0004131331224925816,5.982040966046043e-05,0.0004002117784693837
1,17,4,1e-08,1e-08,0.0002482411509845406,0.0003597520408220589,4.393929339130409e-05,0.0003465749032329768
1,18,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,19,4,0.02069775015115738,0.018184445798397064,0.43718740344047546,0.6092989444732666,0.09478539973497391,0.5898597240447998
1,20,4,0.02069775015115738,0.018184425309300423,0.4371871054172516,0.609298586845398,0.0947851687669754,0.5898593664169312
1,21,4,0.02069775015115738,0.018184388056397438,0.437186598777771,0.6092979907989502,0.09478478133678436,0.5898588299751282
1,22,4,0.0023706352803856134,0.001672226469963789,0.09377434104681015,0.22476015985012054,0.015083864331245422,0.20996591448783875
1,23,4,0.02069775015115738,0.018184425309300423,0.4371871054172516,0.609298586845398,0.0947851687669754,0.5898593664169312
1,24,4,0.011827285401523113,0.038121335208415985,0.4161659777164459,0.6367630362510681,0.18251782655715942,0.5980881452560425
1,25,4,0.02069775015115738,0.01818445883691311,0.4371878206729889,0.60929936170578,0.09478571265935898,0.5898601412773132
1,26,4,1e-08,1e-08,0.00030080266878940165,0.00041952059837058187,6.474129622802138e-05,0.0004060944193042815
1,27,4,0.020697755739092827,0.018184425309300423,0.43718698620796204,0.6092984676361084,0.09478509426116943,0.5898592472076416
1,28,4,1e-08,1e-08,0.00034022380714304745,0.0004330939846113324,0.00015536298451479524,0.000422545475885272
1,29,4,1e-08,1e-08,0.00029346850351430476,0.0004110799927730113,5.892393892281689e-05,0.00039791371091268957
