dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
1,40,4,3.19999912790081e-06,1.7297159047302557e-06,0.0020309819374233484,0.006099359598010778,0.0007297996198758483,0.005540476180613041
1,41,4,1.3834456069616863e-07,7.448683447819349e-08,0.0004273149243090302,0.0012466993648558855,0.0001558330113766715,0.0011269213864579797
1,42,4,1.926977165567223e-05,1.0591385944280773e-05,0.004790038336068392,0.015530930832028389,0.0018533228430896997,0.01418077852576971
1,43,4,9.920912589223008e-07,5.33799834556703e-07,0.0011448999866843224,0.0033427055459469557,0.0003832018992397934,0.0030326880514621735
1,44,4,1.0419189493404701e-06,5.583212896453915e-07,0.0011703285854309797,0.0032701618038117886,0.00038530092569999397,0.0029729166999459267
1,45,4,8.885780698619783e-05,7.169784657889977e-05,0.026785291731357574,0.04982394352555275,0.0030614202842116356,0.04702389985322952
1,46,4,1.297690346291347e-07,7.06893601432057e-08,0.0004371073446236551,0.0012320993700996041,0.00014936573279555887,0.0011031245812773705
1,47,4,3.577643425956012e-08,1.9388897598560106e-08,0.00023173927911557257,0.0005536577082239091,7.354837725870311e-05,0.0005183119792491198
1,48,4,9.489991498412564e-05,6.912054232088849e-05,0.02411891520023346,0.05010077357292175,0.0035537290386855602,0.046909891068935394
1,49,4,1e-08,1e-08,0.00024742624373175204,0.0005331265274435282,2.83994413621258e-05,0.0004953251918777823
2,0,7,3.4872975902544567e-06,1.8618820831761695e-06,0.002125642029568553,0.0059164040721952915,0.0007537057972513139,0.005394608248025179
2,1,7,1.630613297720629e-07,8.725359634809138e-08,0.00046003120951354504,0.0012938069412484765,0.000163490476552397,0.001178460894152522
2,2,7,5.292849323268456e-07,2.905764802108024e-07,0.00085865193977952,0.002524195471778512,0.0003086275246459991,0.0022516418248414993
2,3,7,2.668514071046957e-06,1.4210299923433922e-06,0.0018778564408421516,0.0051873186603188515,0.0006298714433796704,0.004708485212177038
2,4,7,2.6284621412742126e-07,1.407222072202785e-07,0.000586297654081136,0.0016641668044030666,0.00019420121680013835,0.0015132095431908965
2,5,7,2.7092264645034447e-06,1.4444735825236421e-06,0.0018913003150373697,0.005261230748146772,0.0006399818230420351,0.004774474538862705
2,6,7,1.6486050299135968e-05,9.03081217984436e-06,0.004512529354542494,0.014300884678959846,0.0017183837480843067,0.013023268431425095
2,7,7,4.385700322018238e-06,2.33458740694914e-06,0.002310877200216055,0.006393411662429571,0.0008383695967495441,0.0058812652714550495
2,8,7,3.338333044666797e-05,1.857729148468934e-05,0.006708826404064894,0.02101047709584236,0.0023607690818607807,0.019218334928154945
2,9,7,1.6275586176561774e-06,8.705186473889626e-07,0.0014129452174529433,0.004007459618151188,0.0005130358040332794,0.003675715532153845
2,10,7,6.324714973970913e-08,3.297788708778171e-08,0.00028052556444890797,0.0007288571796379983,9.51703914324753e-05,0.0006739120581187308
2,11,7,1.2753050214087125e-05,6.945734639884904e-06,0.0040579186752438545,0.012558585032820702,0.0014614033279940486,0.011392178945243359
2,12,7,1.909721731863101e-07,1.0429764074615377e-07,0.0005187055212445557,0.0015021985163912177,0.00017787852266337723,0.0013423843774944544
2,13,7,3.277464202255942e-05,1.7811313227866776e-05,0.00648744311183691,0.019777465611696243,0.0023841597139835358,0.017968405038118362
2,14,7,6.0590396060433704e-06,3.2426914913230576e-06,0.002704816637560725,0.007805272936820984,0.0009984609205275774,0.007164503447711468
2,15,7,1.6894858845262206e-06,9.051019560502027e-07,0.0014401458902284503,0.00409642793238163,0.0005241757025942206,0.0037567594554275274
2,16,7,2.9795392038067803e-06,1.5947047131703584e-06,0.001969088800251484,0.00555254565551877,0.0006908179493620992,0.005056953057646751
2,17,7,2.229455049018725e-06,1.2083444289601175e-06,0.0017112137284129858,0.005092875100672245,0.0006272672908380628,0.004603555891662836
2,18,7,2.4901994493120583e-06,1.3496112387656467e-06,0.0018045783508569002,0.0054024397395551205,0.0006302872207015753,0.004891357850283384
2,19,7,4.9706228310242295e-05,2.788562596833799e-05,0.008075833320617676,0.02661184035241604,0.0030810588505119085,0.024261964485049248
2,20,7,4.0312188502866775e-06,2.179532884838409e-06,0.0022900858893990517,0.006787382531911135,0.0007961015217006207,0.006149173714220524
2,21,7,3.5006860343855806e-07,1.8723943639997742e-07,0.000662115344312042,0.001869478728622198,0.00023810676066204906,0.0017109509790316224
2,22,7,2.488172412995482e-06,1.3288995432958473e-06,0.0018050088547170162,0.005048619117587805,0.0005893706693314016,0.004587862174957991
2,23,7,1.680057515329736e-08,1.0312278142521336e-08,0.00018147203081753105,0.0004514580068644136,5.762761429650709e-05,0.00038985960418358445
2,24,7,4.875501531387272e-07,2.621978580918949e-07,0.0007949917926453054,0.0023430646397173405,0.0002747107355389744,0.0021225360687822104
2,25,7,1.3046795174886938e-05,6.941294486750849e-06,0.0040395213291049,0.011021825484931469,0.001420409418642521,0.010111856274306774
2,26,7,4.593730864144163e-06,2.435185706417542e-06,0.0024828349705785513,0.006713014096021652,0.0008732801070436835,0.006081111263483763
2,27,7,1.803626332730346e-07,9.781791732166312e-08,0.0005122978473082185,0.001453836215659976,0.0001777893485268578,0.0013025368098169565
2,28,7,8.420760423177853e-06,4.555764917313354e-06,0.0033377748914062977,0.009823260828852654,0.0011343336664140224,0.008915871381759644
2,29,7,1.1107989195124901e-07,5.9325611090343955e-08,0.0003625962999649346,0.0010165219428017735,0.00012256418995093554,0.0009387255413457751
2,30,7,6.02968214025168e-07,3.039915270619531e-07,0.000816902844235301,0.003524976782500744,0.00034758972469717264,0.003100242232903838
2,31,7,4.316628974265768e-07,2.0965050850918487e-07,0.0007281196885742247,0.0027743338141590357,0.0001633467327337712,0.0024981277529150248
