dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
3,30,25,0.014181558974087238,0.002772596199065447,0.9509352572312566,0.9538427248824274,0.9214163953861841,0.9529919410966105
3,31,25,8.417173376074061e-05,4.835892468690872e-05,0.0745303150303791,0.08000101779881054,0.022576088242125956,0.07842168402077583
3,32,25,8.417222852585837e-05,4.83592739328742e-05,0.07453061551135433,0.0800026837504984,0.022573395044969854,0.07842405962370119
3,33,25,5.130880163051188e-05,2.2908845494384877e-05,0.031030423366283363,0.05070082152975578,0.00992992506586554,0.048818598399853017
3,34,25,8.417198114329949e-05,4.8364050599047914e-05,0.07453023991013528,0.08000497443406922,0.022571569307827985,0.0784263399627489
3,35,25,8.417522622039542e-05,4.835134677705355e-05,0.07452836190404007,0.07999719999285919,0.02257431104516539,0.0784183713321098
3,36,25,8.37052648421377e-05,5.075803346699104e-05,0.0753725369925356,0.08079296958242833,0.021593858883735446,0.079233716257809
3,37,25,7.030867709545419e-05,3.4045424399664626e-05,0.05578023211154859,0.0656158351279654,0.022219995123377145,0.06372894365791765
3,38,25,0.00011749978148145601,0.00020201645384076983,0.9306291642046237,0.9334878824255005,0.781887617713074,0.9328690589055489
3,39,25,8.416106720687822e-05,4.827023803954944e-05,0.07450004157212405,0.07987787620321601,0.02267016381092584,0.07827502267159281
3,40,25,1.7897884390549734e-05,1.2419493941706605e-05,0.030259585710830816,0.039510479752617116,0.001863442378352973,0.03746498153441597
3,41,25,3.9073471270967275e-05,2.4228320398833603e-05,0.03515401484946532,0.053920249818680786,0.016095282917851932,0.051549603304930205
3,42,25,1.2889249774161726e-05,1.1120007911813445e-05,0.006712047171820928,0.014881156377328723,0.0007265755208323281,0.011491405502577271
3,43,25,4.8577203415334225e-05,2.7494685127749108e-05,0.060242538133618996,0.06466725139045282,0.009917393006591713,0.06326324804010927
3,44,25,8.417536446359009e-05,4.8351666919188574e-05,0.07452858726477149,0.07999726940751285,0.022574410474246444,0.07841845492456148
3,45,25,1.5260437066899613e-05,8.344905836565886e-06,0.009386272031051936,0.019977018748980325,0.002600634597246748,0.015664771718228263
