dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
1,0,7,0.3223467767238617,0.24567736685276031,0.32537882735054424,0.36881825488494685,0.09991660384980969,0.3578005839737975
1,1,7,0.3223467767238617,0.24567751586437225,0.3253789699253575,0.36881838827924734,0.09991645592904594,0.35780071969657873
1,2,7,8.417427306994796e-05,4.835631625610404e-05,0.07452963894818482,0.08000067072554223,0.022573792761294068,0.07842187631773495
1,3,7,0.32234692573547363,0.24567721784114838,0.32537839962610443,0.36881785470204526,0.09991704761210092,0.3578001768054538
1,4,7,0.32234683632850647,0.24567729234695435,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,5,7,0.26089709997177124,0.2264927476644516,0.3887814190860708,0.4275263537935342,0.14639927071518985,0.4174385248864862
1,6,7,0.32234686613082886,0.24567730724811554,0.3253784709135111,0.3688179213991955,0.09991697365171905,0.35780024466684446
1,7,7,0.3223467767238617,0.24567781388759613,0.3253796827994238,0.36881905525075,0.09991571632522722,0.3578013983104848
1,8,7,0.32234683632850647,0.24567729234695435,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,9,7,8.417397475568578e-05,4.8354591854149476e-05,0.07452858726477149,0.07999858828593241,0.022573714470679067,0.07841977601448581
1,10,7,0.32234686613082886,0.24567730724811554,0.3253784709135111,0.3688179213991955,0.09991697365171905,0.35780024466684446
1,11,7,8.371509466087446e-05,4.728972999146208e-05,0.0737609855288932,0.07890398861235287,0.022563473275330526,0.07730462182782472
1,12,7,0.3223468065261841,0.24567735195159912,0.32537854220091766,0.36881798809634575,0.09991689969133717,0.357800312528235
1,13,7,0.32234665751457214,0.24567772448062897,0.32537961151201716,0.36881898855359974,0.09991579028560908,0.3578013304490942
1,14,7,8.41728615341708e-05,4.8359444917878136e-05,0.0745303901506229,0.08000337789703502,0.02257301846711169,0.0784248382472914
1,15,7,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
1,16,7,0.32234668731689453,0.24567744135856628,0.32537889863795083,0.3688183215820971,0.09991652988942781,0.35780065183518805
1,17,7,0.3223467171192169,0.24567750096321106,0.3253790412127641,0.3688184549763976,0.09991638196866406,0.3578007875579693
1,18,7,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
1,19,7,0.32234683632850647,0.24567760527133942,0.3253791837875774,0.36881858837069814,0.09991623404790033,0.3578009232807505
1,20,7,0.32234683632850647,0.24567729234695435,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,21,7,0.32234665751457214,0.24567721784114838,0.32537868477573095,0.3688181214906463,0.09991675177057344,0.35780044825101626
1,22,7,0.32234683632850647,0.24567729234695435,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,23,7,0.3223467767238617,0.24567709863185883,0.3253781857638845,0.36881765461059446,0.09991726949324654,0.357799973221282
1,24,7,0.038286782801151276,0.01854410208761692,0.9882413828707772,0.988998530166768,0.9835995086533263,0.988806492651267
1,25,7,0.32234665751457214,0.24567721784114838,0.32537868477573095,0.3688181214906463,0.09991675177057344,0.35780044825101626
1,26,7,0.0381724089384079,0.01860811561346054,0.9933905468809294,0.9938161351539454,0.9907813752676606,0.993708191937336
1,27,7,0.3223467767238617,0.24567781388759613,0.3253796827994238,0.36881905525075,0.09991571632522722,0.3578013983104848
1,28,7,0.018146058544516563,0.005186215043067932,0.9075759574978081,0.912639639052201,0.7922988225021788,0.911142429315734
1,29,7,0.037616170942783356,0.018097182735800743,0.9999980630756063,0.9999981766194834,0.9999414824508597,0.9999981428089846
1,30,7,8.417575008934364e-05,4.835132494918071e-05,0.07452836190404007,0.07999719999285919,0.022574410474246444,0.07841835730174541
1,31,7,0.3223468065261841,0.24567735195159912,0.32537854220091766,0.36881798809634575,0.09991689969133717,0.357800312528235
1,32,7,8.417441858910024e-05,4.83552721561864e-05,0.074529563827941,0.07999983774969831,0.022574190477618286,0.07842104157268721
1,33,7,0.3223468065261841,0.24567735195159912,0.32537854220091766,0.36881798809634575,0.09991689969133717,0.357800312528235
1,34,7,0.026698902249336243,0.00985817052423954,0.9991438488280543,0.9991989771256827,0.9988058714955482,0.9991849947719631
1,35,7,0.32234659790992737,0.24567851424217224,0.3253811798349631,0.36882045589090556,0.0999141631572079,0.35780282339968755
1,36,7,0.3223467171192169,0.24567720293998718,0.3253786134883243,0.36881805479349605,0.0999168257309553,0.35780038038962564
1,37,7,0.32234683632850647,0.24567729234695435,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,38,7,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
1,39,7,0.32234668731689453,0.24567782878875732,0.32537961151201716,0.36881898855359974,0.09991579028560908,0.3578013304490942
1,40,7,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
1,41,7,0.32234659790992737,0.2456779181957245,0.3253801105238636,0.3688194554336516,0.09991527256293598,0.35780180547882845
1,42,7,8.417263597948477e-05,4.835807339986786e-05,0.07453046527086672,0.08000310023842037,0.022573196186807747,0.07842437937340899
1,43,7,0.3223467171192169,0.24567720293998718,0.3253786134883243,0.36881805479349605,0.0999168257309553,0.35780038038962564
1,44,7,0.32234665751457214,0.24567756056785583,0.32537932636239064,0.3688187217649987,0.09991608612713657,0.35780105900353176
1,45,7,0.32234692573547363,0.24567721784114838,0.32537839962610443,0.36881785470204526,0.09991704761210092,0.3578001768054538
1,46,7,0.3223467767238617,0.24567709863185883,0.3253781857638845,0.36881765461059446,0.09991726949324654,0.357799973221282
1,47,7,0.3223468065261841,0.24567700922489166,0.32537804318907126,0.3688175212162939,0.09991741741401028,0.35779983749850075
1,48,7,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
1,49,7,0.32234665751457214,0.2456776201725006,0.32537946893720393,0.3688188551592992,0.09991593820637283,0.35780119472631294
2,0,15,0.32234683632850647,0.24567759037017822,0.32537911250017076,0.3688185216735479,0.09991630800828219,0.3578008554193599
2,1,15,8.4174498624634e-05,4.83540388813708e-05,0.07452843702428387,0.0799982412126641,0.02257381389976012,0.07841951120676635
2,2,15,0.3223467171192169,0.24567733705043793,0.3253787560631376,0.36881818818779655,0.09991667781019156,0.3578005161124068
2,3,15,0.3223468065261841,0.24567700922489166,0.32537804318907126,0.3688175212162939,0.09991741741401028,0.35779983749850075
2,4,15,0.32234665751457214,0.24567721784114838,0.32537868477573095,0.3688181214906463,0.09991675177057344,0.35780044825101626
2,5,15,0.3223468065261841,0.24567735195159912,0.32537854220091766,0.36881798809634575,0.09991689969133717,0.357800312528235
2,6,15,8.417698700213805e-05,4.8348338168580085e-05,0.07452753558135816,0.07999393750413712,0.022575383626590933,0.07841508906311095
2,7,15,4.392336995806545e-05,2.8630111046368256e-05,0.04116810044265011,0.05658701847390252,0.01954499583782586,0.05384359596821682
2,8,15,0.024273395538330078,0.008230188861489296,0.9999999999999993,0.9999999999999993,0.9999999919462095,0.9999999999999993
2,9,15,0.021952997893095016,0.0056874412111938,0.9371559094517448,0.9406419331935141,0.8564038133949612,0.9395868777805683
2,10,15,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
2,11,15,8.417509525315836e-05,4.8354842874687165e-05,0.07452911310647815,0.07999900477385438,0.022574211616084337,0.07842024891873262
2,12,15,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
2,13,15,8.41742948978208e-05,4.835644722334109e-05,0.07452926334696577,0.08000080955484956,0.022573238463739848,0.07842207038389791
2,14,15,3.489670780254528e-05,2.2083788280724548e-05,0.031216538035201538,0.0500926480358776,0.0071543525640651515,0.04857296040987794
2,15,15,0.00802539475262165,0.004392789676785469,0.32571451974838206,0.3640031875159084,0.1114292314622416,0.35535795904864165
2,16,15,0.32234692573547363,0.24567721784114838,0.32537839962610443,0.36881785470204526,0.09991704761210092,0.3578001768054538
2,17,15,0.3223467767238617,0.24567751586437225,0.3253789699253575,0.36881838827924734,0.09991645592904594,0.35780071969657873
2,18,15,0.008933838456869125,0.004977504722774029,0.3336748280101283,0.37256403354094625,0.1182104873850228,0.36346208735902347
2,19,15,142.06826782226562,12.465731620788574,0.7965989218729179,0.8096960892194753,0.7187610898406344,0.806374215799796
2,20,15,0.3223467171192169,0.24567720293998718,0.3253786134883243,0.36881805479349605,0.0999168257309553,0.35780038038962564
2,21,15,0.3223467767238617,0.24567699432373047,0.3253781144764779,0.36881758791344416,0.0999173434536284,0.35779990535989137
2,22,15,0.008669424802064896,0.0047975024208426476,0.3331717527815147,0.3718567769595425,0.11824247379868841,0.36287654696901916
2,23,15,8.373490709345788e-05,4.7232773795258254e-05,0.07368793274231925,0.07884380610762882,0.02255807592033222,0.07724383753767522
2,24,15,0.32234683632850647,0.24567729234695435,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
2,25,15,0.3223467767238617,0.24567793309688568,0.32537989666164374,0.3688192553422008,0.0999154944440816,0.3578016018946566
2,26,15,0.32234644889831543,0.24567924439907074,0.3253827481579091,0.3688219232282114,0.0999125360288067,0.357804316350281
2,27,15,0.3223467171192169,0.24567720293998718,0.3253786134883243,0.36881805479349605,0.0999168257309553,0.35780038038962564
2,28,15,8.41743967612274e-05,4.8353504098486155e-05,0.07452903798623435,0.07999872711523973,0.022574467626395395,0.07841997067038337
2,29,15,0.0270466897636652,0.008357137441635132,0.8925032601215936,0.8990725549511793,0.8464878791466224,0.8972404277935437
2,30,15,4.423379505169578e-05,2.678055352589581e-05,0.03945252878155995,0.057734555318329765,0.021871089083085604,0.05457828358538884
2,31,15,0.32234665751457214,0.24567721784114838,0.32537868477573095,0.3688181214906463,0.09991675177057344,0.35780044825101626
