dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
150,20,601,7.621865734108724e-06,4.886298484052531e-06,0.020803039613992547,0.024505945807182766,0.004988806197241083,0.022763440418959426
150,21,601,3.33477946696803e-05,1.812190021155402e-05,0.041512818441809346,0.04632449857520019,0.010576266466896907,0.045280150463324675
150,22,601,9.929070898806458e-08,1.3580603308582795e-07,0.0015812035449565018,0.0051692398331817995,0.0003690913409524578,0.0038319368109632538
150,23,601,2.4646109864079335e-07,2.0243187748292257e-07,0.0015452300789937166,0.003661576539933907,0.0002175260306246734,0.002960967048306759
150,24,601,6.134316663519712e-06,3.800318609137321e-06,0.01730513806723894,0.02142449050186583,0.005008209743263423,0.020105156189417713
150,25,601,3.7754634263365006e-07,2.762521660315542e-07,0.0009966736159750579,0.0025894297007883703,0.00018289352612368308,0.0020775110412738587
150,26,601,7.585585990455002e-07,3.0044392929085006e-07,0.003148032797047616,0.005839720705870105,0.0013382551053144455,0.004808304715018841
150,27,601,1.6300911909183924e-07,3.843629770017287e-07,0.0015651662316175615,0.004482737948345014,0.0004465328111572958,0.0037261673357179724
150,28,601,2.331699562319045e-07,2.2938958466056647e-07,0.001887771472252223,0.004464536826008981,0.0003791146452379235,0.00318229800319214
150,29,601,1.107263400967895e-07,1.1096680907485279e-07,0.0015753551276504979,0.003945681302019783,0.00010335166070571808,0.0032897232145575523
150,30,601,5.079081120129558e-07,2.9789566724502947e-07,0.0017936099586269353,0.004679760907619701,0.0003489197911092622,0.0036658499815787186
150,31,601,1.2131714299812302e-07,1.2220095868542558e-07,0.0014869773261646754,0.003972348988572001,0.00010778870495710706,0.0031939484510117504
150,32,601,1.0284102245350368e-06,1.6425518651885795e-06,0.004712764358321319,0.008825771603813813,0.0005850099953091088,0.007462635282838945
150,33,601,1.8343743590776285e-07,2.2288999446118396e-07,0.001318593040252799,0.004140843695435729,1.5512537290690736e-05,0.0028491645287715786
150,34,601,1.6268282365672349e-07,2.693682574772538e-07,0.00156183443005302,0.004329769812262183,0.00029264142767351434,0.003160889958617522
150,35,601,6.919162842677906e-07,1.0025903520727297e-06,0.003980987816610043,0.008956478049142631,0.0006575415665968052,0.0075017241996835115
150,36,601,1.1570093647605972e-06,3.967879820265807e-07,0.0016534432429585622,0.0042144145298424,6.375688367059159e-05,0.002627695880973941
150,37,601,1.8713217286858708e-07,2.515740504804853e-07,0.0010329242427223509,0.0027299242851999525,0.00011061826880349486,0.0025369797318680384
