dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
2,49,13,0.39362314343452454,0.38339927792549133,0.16654275357723236,0.29175621271133423,0.045921046286821365,0.2660667598247528
3,0,22,0.4307911694049835,0.36424580216407776,0.09182927757501602,0.22671760618686676,0.013138417154550552,0.19711709022521973
3,1,22,0.4307909905910492,0.3642507791519165,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714194536209106
3,2,22,0.43079107999801636,0.36425086855888367,0.09185347706079483,0.22674283385276794,0.013157151639461517,0.19714215397834778
3,3,22,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
3,4,22,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
3,5,22,9.834448810863705e-09,8.494951408977158e-09,0.00010309575736755505,0.00013814537669532,5.853652965015499e-06,0.00013117944763507694
3,6,22,0.4307911694049835,0.36425071954727173,0.09185311198234558,0.22674261033535004,0.013156984001398087,0.19714181125164032
3,7,22,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
3,8,22,0.43079081177711487,0.36425089836120605,0.09185326099395752,0.226742684841156,0.013157092966139317,0.1971420794725418
3,9,22,0.3936229646205902,0.3833995759487152,0.16654275357723236,0.29175621271133423,0.04592103511095047,0.26606664061546326
3,10,22,0.3936227560043335,0.38339972496032715,0.16654305160045624,0.2917565107345581,0.04592088609933853,0.26606693863868713
3,11,22,0.4307905435562134,0.36425089836120605,0.09185296297073364,0.22674232721328735,0.013156850822269917,0.1971416473388672
3,12,22,0.3936232626438141,0.38339945673942566,0.1665429025888443,0.29175636172294617,0.04592103511095047,0.2660667598247528
3,13,22,0.43079107999801636,0.36425071954727173,0.09185332804918289,0.226742684841156,0.013157100416719913,0.19714203476905823
3,14,22,0.3936225175857544,0.38339927792549133,0.16654275357723236,0.2917560636997223,0.04592112451791763,0.26606664061546326
3,15,22,0.43079081177711487,0.36425071954727173,0.0918528214097023,0.22674225270748138,0.01315673440694809,0.19714145362377167
3,16,22,0.39362284541130066,0.38339945673942566,0.1665429025888443,0.29175636172294617,0.045921046286821365,0.26606664061546326
3,17,22,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
3,18,22,9.95681759263789e-09,8.680760998913684e-09,0.00010492889123270288,0.0001239202101714909,8.15767725725891e-06,0.00011507714953040704
3,19,22,0.43079090118408203,0.3642508387565613,0.09185326099395752,0.22674275934696198,0.013157100416719913,0.19714203476905823
3,20,22,0.43079090118408203,0.3642506003379822,0.09185332804918289,0.226742684841156,0.013157159090042114,0.1971418857574463
3,21,22,0.43079081177711487,0.3642507791519165,0.09185332804918289,0.22674283385276794,0.013157159090042114,0.19714203476905823
3,22,22,0.39362284541130066,0.3833998441696167,0.1665429025888443,0.29175636172294617,0.045921046286821365,0.2660667896270752
3,23,22,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
3,24,22,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
3,25,22,0.4307911694049835,0.36425113677978516,0.09185340255498886,0.22674298286437988,0.01315721869468689,0.1971421092748642
3,26,22,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714203476905823
3,27,22,0.3936237096786499,0.38339924812316895,0.16654282808303833,0.29175621271133423,0.04592112451791763,0.2660667598247528
3,28,22,0.4307911694049835,0.364251047372818,0.0918535515666008,0.22674298286437988,0.013157159090042114,0.19714230298995972
3,29,22,9.880213092117174e-09,8.545262275561072e-09,0.0001051488725352101,0.00012377357052173465,8.239398084697314e-06,0.00011507714953040704
3,30,22,0.4307912588119507,0.36425089836120605,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
3,31,22,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
3,32,22,0.43079087138175964,0.36425089836120605,0.09185347706079483,0.2267429083585739,0.01315721869468689,0.19714215397834778
3,33,22,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
3,34,22,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
3,35,22,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
3,36,22,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
3,37,22,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
3,38,22,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
3,39,22,0.39362284541130066,0.3833991587162018,0.16654282808303833,0.29175621271133423,0.04592112451791763,0.2660664916038513
3,40,22,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
3,41,22,0.39362362027168274,0.3833989202976227,0.16654261946678162,0.2917560636997223,0.04592112451791763,0.26606661081314087
3,42,22,0.4307907819747925,0.3642508387565613,0.09185332804918289,0.22674275934696198,0.01315708551555872,0.19714196026325226
3,43,22,0.4307909309864044,0.36425068974494934,0.09185332804918289,0.226742684841156,0.013157151639461517,0.19714201986789703
