dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
1,22,4,0.4307909905910492,0.3642507791519165,0.09185326099395752,0.226742684841156,0.01315703522413969,0.1971418857574463
1,23,4,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
1,24,4,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
1,25,4,0.6111344695091248,0.5913375616073608,0.40457361936569214,0.40457361936569214,0.057401057332754135,0.40457361936569214
1,26,4,0.4307909905910492,0.36425086855888367,0.09185326099395752,0.22674261033535004,0.01315703522413969,0.1971418857574463
1,27,4,0.4307911694049835,0.3642507791519165,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714201986789703
1,28,4,0.43079128861427307,0.36425095796585083,0.09185332804918289,0.22674275934696198,0.013157100416719913,0.19714201986789703
1,29,4,0.39362308382987976,0.38339924812316895,0.16654282808303833,0.29175621271133423,0.04592113569378853,0.2660667598247528
1,30,4,0.4307905435562134,0.36425063014030457,0.09185326099395752,0.226742684841156,0.01315703522413969,0.1971418857574463
1,31,4,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
1,32,4,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
1,33,4,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
1,34,4,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
1,35,4,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
1,36,4,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
1,37,4,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
1,38,4,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
1,39,4,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
1,40,4,0.4307910203933716,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714203476905823
1,41,4,0.6111351847648621,0.5913376808166504,0.4045727550983429,0.4045727550983429,0.05740152299404144,0.4045727550983429
1,42,4,0.43079081177711487,0.3642507791519165,0.09185340255498886,0.22674283385276794,0.013157159090042114,0.19714203476905823
1,43,4,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
1,44,4,0.4307912588119507,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157092966139317,0.19714196026325226
1,45,4,0.3936232626438141,0.3833993971347809,0.16654275357723236,0.29175621271133423,0.04592103511095047,0.26606664061546326
1,46,4,0.6111351847648621,0.5913376808166504,0.4045727550983429,0.4045727550983429,0.05740152299404144,0.4045727550983429
1,47,4,0.6111344695091248,0.5913375616073608,0.40457361936569214,0.40457361936569214,0.057401057332754135,0.40457361936569214
1,48,4,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
1,49,4,0.6111344695091248,0.5913375616073608,0.40457361936569214,0.40457361936569214,0.057401057332754135,0.40457361936569214
2,0,7,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
2,1,7,0.43079107999801636,0.36425095796585083,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714203476905823
2,2,7,0.43079090118408203,0.36425068974494934,0.09185311198234558,0.226742684841156,0.013156916946172714,0.1971418857574463
2,3,7,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
2,4,7,0.6111344695091248,0.5913375616073608,0.40457361936569214,0.40457361936569214,0.057401057332754135,0.40457361936569214
2,5,7,9.96208804338039e-09,8.55643289554564e-09,0.00011519447434693575,0.0001157077495008707,9.188295734929852e-06,0.00011556110257515684
2,6,7,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
2,7,7,0.43079107999801636,0.36425089836120605,0.09185318648815155,0.226742684841156,0.013157042674720287,0.1971418857574463
2,8,7,0.4307911694049835,0.36425089836120605,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714203476905823
2,9,7,0.4307911694049835,0.36425089836120605,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
2,10,7,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
2,11,7,0.39362308382987976,0.3833993971347809,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.2660667598247528
2,12,7,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,13,7,0.43079107999801636,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157042674720287,0.19714196026325226
2,14,7,0.4307910203933716,0.36425089836120605,0.09185332804918289,0.226742684841156,0.013157100416719913,0.19714196026325226
2,15,7,0.43079107999801636,0.3642508387565613,0.09185326099395752,0.226742684841156,0.013157042674720287,0.19714190065860748
2,16,7,0.3936232328414917,0.38339927792549133,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.26606664061546326
2,17,7,0.43079107999801636,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157159090042114,0.19714203476905823
2,18,7,0.43079107999801636,0.36425063014030457,0.09185311198234558,0.226742684841156,0.013156910426914692,0.1971418857574463
2,19,7,0.43079090118408203,0.3642507791519165,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
2,20,7,0.4307911694049835,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157159090042114,0.19714203476905823
2,21,7,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,22,7,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
2,23,7,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
2,24,7,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
2,25,7,0.3936230540275574,0.3833993673324585,0.16654282808303833,0.29175636172294617,0.04592112451791763,0.2660667598247528
2,26,7,0.43079107999801636,0.3642508387565613,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714196026325226
2,27,7,0.43079107999801636,0.36425071954727173,0.09185311198234558,0.226742684841156,0.013156910426914692,0.1971418857574463
2,28,7,0.4307911694049835,0.36425089836120605,0.09185326099395752,0.226742684841156,0.01315703522413969,0.1971418857574463
2,29,7,0.4307911694049835,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157042674720287,0.1971418857574463
2,30,7,0.4307909905910492,0.36425095796585083,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714203476905823
2,31,7,0.4307911694049835,0.36425089836120605,0.09185318648815155,0.22674275934696198,0.01315697655081749,0.1971418857574463
2,32,7,0.4307909309864044,0.36425089836120605,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714203476905823
2,33,7,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,34,7,0.4307911992073059,0.3642510175704956,0.09185326099395752,0.22674283385276794,0.013157027773559093,0.19714203476905823
2,35,7,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.226742684841156,0.01315697655081749,0.19714196026325226
2,36,7,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,37,7,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
2,38,7,0.4307912588119507,0.36425086855888367,0.09185318648815155,0.22674275934696198,0.013156984001398087,0.19714196026325226
2,39,7,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
2,40,7,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714201986789703
2,41,7,0.43079081177711487,0.3642508387565613,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
2,42,7,0.43079107999801636,0.3642507493495941,0.09185318648815155,0.226742684841156,0.01315703522413969,0.19714196026325226
2,43,7,0.3936232328414917,0.3833995759487152,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.2660667896270752
2,44,7,0.4307909905910492,0.36425063014030457,0.09185318648815155,0.226742684841156,0.013156984001398087,0.1971418857574463
2,45,7,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.226742684841156,0.013157092966139317,0.19714196026325226
2,46,7,0.4307909905910492,0.36425068974494934,0.09185326099395752,0.22674261033535004,0.01315703522413969,0.1971418857574463
2,47,7,0.3936230540275574,0.3833995461463928,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.26606664061546326
2,48,7,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,49,7,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.22674275934696198,0.013157092966139317,0.19714196026325226
3,0,10,0.43079081177711487,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714201986789703
3,1,10,0.4307911694049835,0.3642510175704956,0.09185332804918289,0.22674275934696198,0.01315703522413969,0.19714196026325226
3,2,10,0.4307911694049835,0.3642508387565613,0.09185326099395752,0.22674275934696198,0.013157042674720287,0.19714196026325226
3,3,10,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
3,4,10,0.6111345887184143,0.5913375616073608,0.4045734703540802,0.4045734703540802,0.0574011355638504,0.4045734703540802
3,5,10,0.39362290501594543,0.3833993673324585,0.16654282808303833,0.29175636172294617,0.04592103511095047,0.2660667598247528
3,6,10,0.43079081177711487,0.3642507791519165,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714201986789703
3,7,10,0.4307910203933716,0.36425071954727173,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714203476905823
3,8,10,0.4307909905910492,0.36425071954727173,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714196026325226
3,9,10,0.43079107999801636,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157159090042114,0.19714196026325226
3,10,10,0.4307911992073059,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157042674720287,0.19714201986789703
3,11,10,0.4307911694049835,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.013157042674720287,0.19714196026325226
3,12,10,0.4307911992073059,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157042674720287,0.1971418857574463
3,13,10,0.4307907223701477,0.3642507791519165,0.09185318648815155,0.22674275934696198,0.01315697655081749,0.19714196026325226
3,14,10,5.402435476753453e-07,4.6910835749258695e-07,0.0001074952888302505,0.00032253190875053406,5.3131709137232974e-05,0.00016634544590488076
3,15,10,0.4307909309864044,0.3642508387565613,0.09185318648815155,0.22674261033535004,0.013156969100236893,0.1971418708562851
3,16,10,0.43079090118408203,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714203476905823
3,17,10,0.43079107999801636,0.36425086855888367,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
3,18,10,0.43079107999801636,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.013157100416719913,0.19714196026325226
3,19,10,0.4307912588119507,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
3,20,10,0.4307909309864044,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714190065860748
3,21,10,0.43079090118408203,0.36425086855888367,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
3,22,10,0.4307912588119507,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.013157100416719913,0.19714201986789703
3,23,10,0.4307911694049835,0.3642508387565613,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714201986789703
3,24,10,0.4307911694049835,0.3642508387565613,0.09185326099395752,0.226742684841156,0.013157042674720287,0.19714201986789703
3,25,10,0.4307909905910492,0.36425068974494934,0.09185311198234558,0.226742684841156,0.013156910426914692,0.1971418857574463
3,26,10,0.43079107999801636,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714203476905823
3,27,10,0.4307909309864044,0.3642507791519165,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714201986789703
3,28,10,0.43079107999801636,0.3642507791519165,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714203476905823
3,29,10,0.43079128861427307,0.3642510175704956,0.09185332804918289,0.22674275934696198,0.01315703522413969,0.19714196026325226
3,30,10,0.4307912588119507,0.3642508387565613,0.09185318648815155,0.22674261033535004,0.01315703522413969,0.19714194536209106
3,31,10,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
3,32,10,0.4307909905910492,0.36425089836120605,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714203476905823
3,33,10,0.43079081177711487,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157159090042114,0.19714203476905823
3,34,10,0.4307909905910492,0.3642507791519165,0.09185347706079483,0.22674283385276794,0.013157211244106293,0.1971421092748642
3,35,10,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
3,36,10,0.43079090118408203,0.36425071954727173,0.09185326099395752,0.22674261033535004,0.01315703522413969,0.1971418857574463
3,37,10,0.4307910203933716,0.36425068974494934,0.09185318648815155,0.226742684841156,0.013156984001398087,0.1971418857574463
3,38,10,0.43079128861427307,0.36425089836120605,0.09185326099395752,0.22674275934696198,0.013157100416719913,0.19714196026325226
3,39,10,0.39362290501594543,0.3833991289138794,0.16654282808303833,0.29175621271133423,0.045921046286821365,0.26606664061546326
3,40,10,0.43079107999801636,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
3,41,10,0.4307911694049835,0.36425095796585083,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
3,42,10,0.4307909905910492,0.3642507493495941,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714196026325226
3,43,10,0.43079090118408203,0.36425068974494934,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714203476905823
3,44,10,0.4307911694049835,0.3642508387565613,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
3,45,10,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.22674261033535004,0.01315703522413969,0.19714194536209106
3,46,10,9.314499038737267e-08,8.108148819019334e-08,9.935614798450842e-05,0.00015317712677642703,2.5336730686831288e-05,0.00012685323599725962
3,47,10,9.956796276355817e-09,8.022514208505527e-09,0.0001039756607497111,0.00011497450032038614,8.975686796475202e-06,0.00011292871204204857
3,48,10,0.3936232328414917,0.38339945673942566,0.16654282808303833,0.29175621271133423,0.045921046286821365,0.2660667896270752
3,49,10,2.4169036549892553e-08,2.09386641358833e-08,0.00010272912913933396,0.00013198603119235486,1.2884258467238396e-05,0.00011801750952145085
4,0,13,0.43079128861427307,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157042674720287,0.19714196026325226
4,1,13,0.43079087138175964,0.3642507791519165,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714196026325226
4,2,13,0.43079087138175964,0.3642507493495941,0.09185326099395752,0.226742684841156,0.01315703522413969,0.1971418857574463
4,3,13,0.3936231732368469,0.38339942693710327,0.1665429025888443,0.29175621271133423,0.045921046286821365,0.2660667896270752
4,4,13,0.3936229646205902,0.3833993673324585,0.16654282808303833,0.29175621271133423,0.045921046286821365,0.26606664061546326
4,5,13,0.43079090118408203,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157092966139317,0.19714194536209106
4,6,13,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.22674275934696198,0.013157159090042114,0.19714203476905823
4,7,13,0.43079107999801636,0.3642508387565613,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
4,8,13,9.952910495769629e-09,8.404235529724247e-09,0.00010030938574345782,0.00012963960762135684,7.318657935684314e-06,0.0001238322292920202
4,9,13,0.4307911694049835,0.36425095796585083,0.09185332804918289,0.22674275934696198,0.013157100416719913,0.19714196026325226
4,10,13,0.4307911694049835,0.36425089836120605,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714201986789703
4,11,13,0.43079081177711487,0.3642507493495941,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714190065860748
4,12,13,0.43079081177711487,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714196026325226
4,13,13,0.3936232328414917,0.3833995759487152,0.1665429025888443,0.29175636172294617,0.045921046286821365,0.2660667896270752
4,14,13,0.4307912588119507,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
4,15,13,0.43079081177711487,0.36425071954727173,0.09185326099395752,0.22674261033535004,0.013157100416719913,0.19714196026325226
4,16,13,0.3936234414577484,0.38339972496032715,0.1665429025888443,0.29175636172294617,0.04592105746269226,0.2660667896270752
4,17,13,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
4,18,13,0.43079090118408203,0.36425086855888367,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714196026325226
4,19,13,0.43079081177711487,0.36425068974494934,0.09185326099395752,0.226742684841156,0.01315697655081749,0.1971418857574463
4,20,13,0.4307911694049835,0.36425086855888367,0.09185318648815155,0.226742684841156,0.01315703522413969,0.1971418857574463
4,21,13,0.43079107999801636,0.36425095796585083,0.09185332804918289,0.22674275934696198,0.013157100416719913,0.19714196026325226
4,22,13,0.39362338185310364,0.3833996653556824,0.1665429025888443,0.29175636172294617,0.045921046286821365,0.2660667896270752
4,23,13,2.8831188103595196e-08,2.513750629873357e-08,0.0001016292444546707,0.00013352587120607495,1.4027957149664871e-05,0.00011868477304233238
4,24,13,0.4307911694049835,0.36425089836120605,0.09185326099395752,0.226742684841156,0.013157100416719913,0.19714196026325226
4,25,13,0.4307909309864044,0.36425068974494934,0.09185318648815155,0.22674261033535004,0.01315697655081749,0.1971418857574463
4,26,13,0.43079107999801636,0.3642507493495941,0.09185311198234558,0.226742684841156,0.013156910426914692,0.19714201986789703
4,27,13,0.3936234414577484,0.3833996057510376,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.2660667598247528
4,28,13,0.4307910203933716,0.3642508387565613,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714196026325226
4,29,13,0.4307911694049835,0.3642509877681732,0.09185326099395752,0.226742684841156,0.013157100416719913,0.19714201986789703
4,30,13,0.4307911694049835,0.3642508387565613,0.09185332804918289,0.22674283385276794,0.013157092966139317,0.19714203476905823
4,31,13,0.43079107999801636,0.36425089836120605,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
4,32,13,0.43079107999801636,0.36425095796585083,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714201986789703
4,33,13,0.43079107999801636,0.36425086855888367,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714196026325226
4,34,13,0.43079090118408203,0.3642507791519165,0.09185318648815155,0.22674261033535004,0.01315703522413969,0.19714196026325226
4,35,13,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
4,36,13,0.3936230540275574,0.38339945673942566,0.1665429025888443,0.29175636172294617,0.045921046286821365,0.26606664061546326
4,37,13,0.43079128861427307,0.3642509877681732,0.09185326099395752,0.22674275934696198,0.01315703522413969,0.19714203476905823
4,38,13,9.983668114443844e-09,8.666063422424486e-09,0.00010507554543437436,0.00012450682697817683,8.064301255217288e-06,0.00011544377775862813
4,39,13,0.43079090118408203,0.3642506003379822,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714201986789703
4,40,13,0.4307911694049835,0.36425089836120605,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714203476905823
4,41,13,0.3936231732368469,0.38339942693710327,0.16654282808303833,0.29175636172294617,0.04592103511095047,0.26606664061546326
4,42,13,9.88908066545946e-09,8.563549869222697e-09,9.759633394423872e-05,0.00013631224283017218,5.274400791677181e-06,0.00012861305731348693
4,43,13,0.43079107999801636,0.36425086855888367,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714196026325226
4,44,13,0.43079107999801636,0.3642508387565613,0.09185332804918289,0.226742684841156,0.013157100416719913,0.19714196026325226
4,45,13,0.4307911694049835,0.36425086855888367,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
4,46,13,0.3936231732368469,0.38339951634407043,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.2660667598247528
4,47,13,0.43079107999801636,0.36425095796585083,0.09185340255498886,0.22674283385276794,0.013157159090042114,0.19714203476905823
4,48,13,0.3936231732368469,0.3833991587162018,0.16654282808303833,0.29175621271133423,0.045921046286821365,0.2660667598247528
4,49,13,0.43079063296318054,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157100416719913,0.19714201986789703
5,0,16,6.732770430062374e-08,1.0862871931749396e-05,0.0002987283805850893,0.004009955562651157,2.1181935153435916e-05,0.0003248322755098343
5,1,16,0.43079107999801636,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157092966139317,0.19714203476905823
5,2,16,0.4307909905910492,0.36425095796585083,0.09185340255498886,0.22674283385276794,0.013157159090042114,0.19714203476905823
5,3,16,9.898402986152632e-09,8.492641256907518e-09,0.00011409458966227248,0.00011614770482992753,9.09257050807355e-06,0.00011578107660170645
5,4,16,0.3936229944229126,0.38339924812316895,0.16654282808303833,0.29175621271133423,0.045921046286821365,0.26606664061546326
5,5,16,0.4307909905910492,0.36425071954727173,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714201986789703
5,6,16,0.4307911694049835,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714201986789703
5,7,16,0.4307912588119507,0.36425086855888367,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714203476905823
5,8,16,0.4307909905910492,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714203476905823
5,9,16,0.43079081177711487,0.3642507493495941,0.09185326099395752,0.226742684841156,0.013157027773559093,0.1971418857574463
5,10,16,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714201986789703
5,11,16,9.961695468518883e-09,8.59321946933278e-09,0.00010580880189081654,0.0001244334998773411,8.251054168795235e-06,0.00011551710485946387
5,12,16,0.4307912588119507,0.3642509877681732,0.09185326099395752,0.22674275934696198,0.013157092966139317,0.19714203476905823
5,13,16,0.43079090118408203,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157092966139317,0.19714196026325226
5,14,16,0.43079110980033875,0.36425086855888367,0.09185326099395752,0.226742684841156,0.01315703522413969,0.19714196026325226
5,15,16,0.4307911992073059,0.36425086855888367,0.09185326099395752,0.226742684841156,0.013157027773559093,0.19714203476905823
5,16,16,0.43079107999801636,0.3642508387565613,0.09185326099395752,0.22674261033535004,0.013157100416719913,0.19714196026325226
5,17,16,0.43079107999801636,0.3642507791519165,0.09185318648815155,0.226742684841156,0.01315703522413969,0.19714194536209106
5,18,16,0.43079110980033875,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157092966139317,0.19714201986789703
5,19,16,0.4307912588119507,0.36425089836120605,0.09185326099395752,0.22674275934696198,0.013157100416719913,0.19714203476905823
5,20,16,9.943918577448585e-09,8.718764377135813e-09,0.00010536884656175971,0.00012377357052173465,8.169333341356833e-06,0.00011559043196029961
5,21,16,9.9631840555503e-09,8.610527402197476e-09,0.00010558882058830932,0.00012296698696445674,8.49621483212104e-06,0.00011476918734842911
5,22,16,9.958284863387235e-09,5.452742698253132e-06,0.00010580880189081654,0.003473700024187565,8.15767725725891e-06,0.0001159423918579705
5,23,16,0.4307911694049835,0.36425071954727173,0.09185326099395752,0.226742684841156,0.013157092966139317,0.1971418857574463
5,24,16,5.361243893275969e-08,4.649859519645361e-08,0.0001000894044409506,0.00014305819058790803,1.925638753164094e-05,0.0001224390434799716
5,25,16,0.43079107999801636,0.3642507791519165,0.09185326099395752,0.22674275934696198,0.013157092966139317,0.19714203476905823
5,26,16,0.4307909309864044,0.36425068974494934,0.09185318648815155,0.22674261033535004,0.01315703522413969,0.19714196026325226
5,27,16,0.4307909905910492,0.36425068974494934,0.09185318648815155,0.22674261033535004,0.01315697655081749,0.1971418857574463
